,Years up,Div yield,avg daily vol,Total Revenue Incr,Gross Margin,Gross Profit Incr,Trading years,Market cap,EPS,P/E,Mean change,Score,Sector
LYB,0.0,77.2421384261542,0.5199389102864987,68.93803076436083,11.943976954324535,83.46186227847102,22.58064516129032,65.01953964437075,0.617818631783631,0.10301223113112987,23.12008658038644,51.92009648389298,Basic Materials
LYEL,21.249999999999996,,0.010287847989808854,97.3191043476839,,,4.838709677419355,1.1241185206307343,-0.002413993539390975,-0.027342901011687338,-44.83519588053962,11.788072633205742,Healthcare
LYFT,0.0,,0.5259583844958442,62.638708993928596,37.52829412509316,68.38754402851988,8.064516129032258,10.506876200337421,-0.007781952857247223,-0.05080972045138823,-29.287326255746777,24.307000974815143,Technology
LYG,0.0,79.20062510089171,0.062101963262375555,20.459030311140285,,,37.096774193548384,74.62644670062477,0.04242531377054976,0.03388186629669595,19.462123160882662,39.10839383615739,Financial Services
LYT,0.0,,0.008134493056767623,,,-48.984796264562455,3.225806451612903,0.008628477655148074,-0.00019057843732034013,-0.01648461435993073,-46.773833499535,-21.798146383877594,Technology
LYV,0.0,,0.6071106476416996,94.99855012635336,23.39970565796251,95.49104684465134,30.64516129032258,44.15802839482422,0.13257910553296798,0.4591233749550382,84.5276734987507,63.08060148428984,Communication Services
LZ,0.0,,0.03677415989885302,33.16533776439516,56.23006389195277,30.87928801208934,4.838709677419355,4.278532134131733,0.0035354428142124793,2.0444735625096344,-14.233997595586676,17.20597800090618,Industrials
M,0.0,66.56972747806414,0.5528098905654906,7.253047868629958,33.93696104865744,22.747642523108976,51.61290322580645,10.667866691377307,0.21654587237051443,0.05706861131997118,48.02407536347827,32.29643894524455,Consumer Cyclical
MA,53.124999999999986,10.440810385885332,3.750716082808043,45.27168929281788,61.37116376657901,46.995429140765296,29.03225806451613,100.0,1.0120205055683222,0.295316868200627,83.56291380388191,69.09512269048305,Financial Services
MAA,21.249999999999996,72.23126646358365,0.5134244506938055,20.798372026908247,29.697357433758732,44.32368095588168,48.38709677419355,34.47124351256688,0.44193035177656,0.20665947279173733,75.6315116396257,50.60649748530519,Real Estate
MAC,53.124999999999986,70.75799765123195,0.08982979242376735,9.035010624700334,48.3280950534595,6.727825704229919,48.38709677419355,7.855410932082782,-0.00492327629744212,-0.10512768727682119,-25.084996478003447,26.812545911581694,Real Estate
MAG,0.0,,0.020740278863937946,,,22.103061204931915,27.419354838709676,2.0665754931179086,0.02739968181014672,0.2309830579272689,78.81392145306984,27.58459946642382,Basic Materials
MAIA,21.249999999999996,,0.003491506536285341,,,,3.225806451612903,0.05132350800099404,-0.004573882495688163,-0.009782536299453845,-46.11409434699476,-6.539076799847273,Healthcare
MANU,0.0,,0.10207724418848559,18.38823092960752,,,19.35483870967742,6.847846000422845,-0.0006987876035079138,-0.8882618646838708,38.18688938130385,16.580323114771765,Communication Services
MAR,53.124999999999986,15.011638789626156,1.1534086248897932,71.1411849922735,15.45641805222522,85.92609993055154,41.93548387096774,100.0,0.8343645041541453,0.19421992616262507,82.66751504503874,74.89952293972412,Consumer Cyclical
MARA,0.0,,6.1062394498853925,99.4637597171819,-3.211332060126028,-49.611346547708564,19.35483870967742,7.475880298831769,-0.009783026449110792,-0.05076430829061709,99.43874450096823,27.083747591540657,Financial Services
MARK,0.0,,0.008149352739602978,33.82811405484997,19.18466346701087,-30.776516081116362,33.87096774193549,0.01750302491642389,-0.0068290606706455205,-0.0018108679960718835,25.142783908819684,9.934919809507898,Technology
MAS,53.124999999999986,36.30616349373199,0.4010268727950159,21.50051334283559,29.856772324159774,5.145060816862013,70.96774193548387,31.538039391936245,0.324376878203995,0.13749990024064057,86.47955676039511,49.06933402519938,Industrials
MASI,21.249999999999996,,0.3193301187251489,67.57374575651163,52.36016862690875,43.87333793186007,27.419354838709676,13.876933192863728,0.14406929467915855,0.5787412484241725,69.2440575527455,48.01830224775472,Healthcare
MAT,0.0,,0.15759326927193187,19.569327186057144,42.294524657824915,11.60584329814333,77.41935483870968,13.521665388837611,0.02032879618172176,0.5978512208363215,78.29351259959058,37.0825041005997,Consumer Cyclical
MATV,0.0,59.402674489382946,0.030327312208306763,72.45447613473907,20.414417181975352,43.71509316191958,46.7741935483871,1.6281971995161588,-0.02382230466504252,-0.018649260690022647,-17.389058368181516,27.989449142641465,Basic Materials
MAXN,0.0,,0.04165332332383341,30.896385446892616,-2.1909960367989796,92.09039977759905,6.451612903225806,0.5605953265070999,-0.012133493842728323,-0.012946032219840893,-41.844548091419874,14.493843966716998,Technology
MBC,0.0,,0.042218168340598494,33.56921158072863,24.4990188472178,34.87820161995659,3.225806451612903,3.8541891484205255,0.11225030935124623,0.08599876919192717,97.23259283025678,34.580506125874265,Consumer Cyclical
MBI,21.249999999999996,,0.018462983020338716,-25.89427039571784,,,59.67741935483871,0.7242266386455941,-0.02293293862421426,-0.009132750337911761,60.61659203091067,23.448992077334154,Financial Services
MBLY,0.0,,0.8808665289735532,70.01818341230043,40.242768256415914,80.40615163169292,3.225806451612903,47.77630011775245,-0.0002223415102070635,-3.9420350529981536,86.66003163237157,56.39725058760598,Consumer Cyclical
MC,0.0,71.90954924749684,0.10437544776321782,29.981813613208814,35.17838400944093,24.213717937017975,16.129032258064516,7.903483962701885,,,79.54414093897223,47.41417245491709,Financial Services
MCD,53.124999999999986,49.00100605026569,3.0743690645985136,22.183353119576964,47.458078823118925,37.697254639406644,93.5483870967742,100.0,1.0014141771256848,0.2043873203668522,69.10621436148185,70.59468811043294,Consumer Cyclical
MCHP,53.124999999999986,36.86055994860151,1.7557664877446606,38.63540003605328,54.57923773079189,46.71091186766783,50.0,100.0,0.4030404808202227,0.15307267706803623,85.9671942759947,72.30027100548764,Technology
MCK,88.54166666666666,9.164315603269037,1.2471157745936223,12.630686406514036,3.7043451069599684,1.981486844745214,48.38709677419355,100.0,2.233515997878734,0.1479321615438725,91.05206738043134,58.520566087973094,Healthcare
MCO,0.0,13.539829723149168,0.9365140359605219,3.4527865316997226,59.41749442664547,1.5817884614469326,48.38709677419355,100.0,0.7274173590242178,0.3651943573098154,88.8229773079155,49.135520189906224,Financial Services
MCRB,0.0,,0.031532180952233875,91.34963058167186,,,14.516129032258066,0.3189524885400182,-0.003525701090426293,-0.010350699707300215,96.69559502302555,41.26800881537324,Healthcare
MCW,21.249999999999996,,0.05079886579173386,51.146132644655864,56.32854259920531,55.46463313474127,4.838709677419355,5.910172518598966,0.02298037829238112,0.25998743048226625,-41.21749541625596,23.132718095913994,Consumer Cyclical
MD,21.249999999999996,,0.02735889888595961,13.653871972534679,21.884813733735214,4.93896675070126,46.7741935483871,1.7380168508942941,0.09368923457663071,0.07009665193958309,-38.27572770866091,7.855030835314556,Healthcare
MDAI,0.0,,0.017801306249242962,83.33261955073881,39.66791061187003,78.84834713060543,4.838709677419355,0.07482376799070291,-0.003843331819293526,-0.01766945891823279,-43.089432610484415,24.395434593678512,Healthcare
MDB,53.124999999999986,,1.9892706450400193,74.26809801472338,58.644351070234315,75.34378116109859,11.29032258064516,63.51507944074143,-0.00832192509632152,-1.563845754140919,95.6499065967213,74.35331851519335,Technology
MDC,53.124999999999986,64.41547817504545,0.3533473095619135,47.53784186802597,19.57913789528153,52.97802638845145,70.96774193548387,10.031887236484145,0.42513699840905067,0.10034462015346861,86.76413072576703,58.82581247528482,Consumer Cyclical
MDLZ,88.54166666666666,50.84896440645037,1.4038214702460943,18.61668115766399,33.921422425817376,8.035093395070811,37.096774193548384,100.0,0.29520947498674205,0.17065452877196124,74.52745456227304,64.09150142467759,Consumer Defensive
MDRX,0.0,,0.06281426905271273,0.040177184905317034,35.121759441702125,20.187154553021394,40.32258064516129,2.2037539975203213,0.07601202050556832,0.08424720639848571,47.35033474897026,22.74393966927399,Healthcare
MDT,53.124999999999986,62.55168607727202,1.8176272981524946,4.999123736762424,56.13013734484109,3.516918922306305,82.25806451612902,100.0,0.27222909669436096,0.21201243646133422,-3.0355919987333504,50.275272022585874,Healthcare
MDU,0.0,57.10496153000667,0.06826135943165068,27.797344639969868,14.77812509104632,9.21425210055451,82.25806451612902,8.275855495810537,0.23068764362736432,0.055932672890726925,36.00779128426285,29.584274469871936,Industrials
MDXG,0.0,,0.01881897185888012,7.511024168505312,64.77907836797534,4.741746096008332,25.806451612903224,2.5409458015169277,-6.35261457734467e-05,-4.041228187025443,97.1520250285005,32.211899162356,Healthcare
ME,0.0,,0.015022007240972276,0.8868698804861751,41.5613189548497,-0.043908445383799725,6.451612903225806,0.7192081138402447,-0.0022869412478440814,-0.009707606234181433,-45.37152919107612,-2.071234429753427,Healthcare
MESA,21.249999999999996,,0.022630023951369597,-1.894653845582962,4.091235540964043,98.98635610208937,9.67741935483871,0.09724848328546735,-0.017628505452131463,-0.001998135073930998,-40.80446212822913,16.491501468580005,Industrials
MET,21.249999999999996,60.00875896651813,0.9407501217386584,3.07549793967724,,,38.70967741935484,100.0,-0.0012705229154689344,-1.7403756493938993,69.64344017086445,55.16871829479369,Financial Services
META,53.124999999999986,,22.386173880313084,39.973793564358495,63.31384202812704,37.07784992239684,19.35483870967742,100.0,1.0014141771256848,0.2657905940198681,94.04476425652531,73.25122810172232,Communication Services
METC,53.124999999999986,59.70408430439947,0.09585429102933589,87.09577865380909,24.950018793306512,95.45147832819791,11.29032258064516,2.028828858844714,0.12992752342230865,0.09925659796830712,96.43018560746157,65.86519386740291,Basic Materials
MFA,53.124999999999986,90.26204434887684,0.031709562616624234,-43.936347128011114,,,41.93548387096774,2.4711260360642515,-0.001175233696808764,-0.3051206261543281,-30.04924547297665,14.811326343008796,Real Estate
MFC,0.0,75.8327274798699,0.20897887129214654,-34.63575173444078,,,40.32258064516129,84.22162937773058,0.4604914265511755,0.03198483191097979,68.88758079565726,43.567821365607614,Financial Services
MFG,79.68749999999999,65.13029726195619,0.009026416911716142,9.785699145906584,,,29.03225806451613,99.80615049935547,0.03005126392080608,0.08319807034884247,26.75779479674253,58.57896330471917,Financial Services
MGA,0.0,63.45239856693215,0.18828789519229136,15.95233059304756,10.697957942016,6.017895148541961,64.51612903225806,33.97876685500286,0.3199575746862295,0.11712758283247326,55.4605468204551,33.966963407908416,Consumer Cyclical
MGM,0.0,4.223635273798775,0.6733454312267751,81.84639184195426,38.78069451401529,90.0128791773591,58.06451612903226,31.413946857987018,0.2633904896588298,0.11085671601333798,79.98066867375071,58.48400874344335,Consumer Cyclical
MGNI,21.249999999999996,,0.029823047227898965,83.5551055546343,49.14568927374356,73.1667119977468,16.129032258064516,2.733102794810878,-0.005304433172082801,-0.05527774875186355,95.3042917554192,56.889465844210804,Communication Services
MGNX,53.124999999999986,,0.03866087364464302,68.9644709644774,70.19285156668221,66.33280051958894,17.741935483870968,1.5978420216624836,0.07159271698780272,0.11423606947989044,66.23887045117108,56.6430102536936,Healthcare
MGOL,21.249999999999996,,0.001457639368714526,49.64615385467211,49.01123150010082,77.63419953112438,1.6129032258064515,0.014479348529467369,-0.0012705229154689344,-0.011831457306513922,,36.97462912330605,Communication Services
MGRX,21.249999999999996,,0.000990748038564475,,47.67642995104164,,1.6129032258064515,0.01357901516142646,-0.0013975752070158275,-0.006525727502815555,,15.604276531640087,Healthcare
MGY,0.0,50.1697108223408,0.1468189496297092,86.08408485988815,52.16079482951989,95.52676121378532,11.29032258064516,9.00984425660414,0.23952625066289548,0.05767993551679003,89.88246753379607,59.322204278385584,Energy
MHK,0.0,,0.2614972503596926,23.751915486938852,22.923555036140566,26.71221653042542,51.61290322580645,13.332403236159806,-0.027252716536808635,-0.11361191093440992,8.77491545837746,21.533971004929523,Consumer Cyclical
MIGI,0.0,,0.009727841801805148,98.01044121750773,44.30345081320126,99.25505180784711,19.35483870967742,0.07535854276024227,-0.014261619726138786,-0.004694949895316708,92.1370089575064,58.62976347546953,Financial Services
MIMO,21.249999999999996,,0.030976840985610418,-2.7258619387312057,39.32856902777048,-15.399242106700385,6.451612903225806,0.02914812810592482,-0.0023822304665042514,-0.0024244038897029436,-46.473308070979975,-2.3209518082999607,Communication Services
MINM,21.249999999999996,,0.030114034970795393,6.561398241488462,24.949944983530475,1.905359621193626,24.193548387096776,0.012823878717909236,-0.035860509289110665,-0.0020087540380085756,-19.964021115069173,7.377893636958116,Technology
MIR,0.0,,0.02784800879793353,,,,6.451612903225806,4.363715428463536,-0.004033910256613866,-0.07339606393612681,35.90419863960888,11.880047277062635,Industrials
MIRM,0.0,,0.07741607530413444,,,,8.064516129032258,2.6495687906024106,-0.013562832122630871,-0.06197962307778938,61.70658397558597,18.651768096993255,Healthcare
MKC,0.0,55.739221116682536,0.4620893828714954,13.546671513032171,34.52934073704861,-0.3397782542988905,82.25806451612902,37.821427726381444,0.21212656885274878,0.21125584502338007,5.092785565236515,28.241695944487947,Consumer Defensive
MKFG,0.0,,0.0012211195188162243,41.64908135671841,48.62094198540806,23.68429429129513,6.451612903225806,0.3566883770220262,-0.0016199167172228912,-0.01641213298960186,-45.11498860939426,9.072493831801658,Technology
MKSI,53.124999999999986,13.362823539084905,0.2676625537988785,50.589977020768664,40.226224413981306,47.678065878329775,40.32258064516129,16.174208394718224,-0.08198049112063298,-0.043628400655320185,82.54532113674357,52.710555886817545,Technology
MLCO,0.0,,0.09848458687797117,-12.230165540347382,16.104360280999455,82.87734392828789,29.03225806451613,7.887528282364653,-0.0026680981224847617,-0.10002569030809344,-27.68783547884523,15.904285144587298,Consumer Cyclical
MLEC,0.0,,0.00877787363262876,,,,4.838709677419355,0.1662502640071151,-0.00444683020414127,-0.01291651601362538,-41.387646376459095,-10.402312334479804,Healthcare
MLGO,0.0,,0.0036738962567636506,70.88900476364883,30.286035059705902,33.2627696622851,4.838709677419355,0.06799142315454855,-0.0010481814052618707,-0.01609406977729876,-45.5004655067049,12.129539275091236,Technology
MLI,0.0,24.036500649631282,0.09053426777103483,62.35221805837696,19.23852060094806,82.44517740546303,53.2258064516129,11.399670314415495,0.4852395262506629,0.06570518085351028,91.42712112016854,52.05180320104332,Industrials
MLKN,53.124999999999986,58.93039662294014,0.05946592244491353,45.94598629498755,32.04428326105863,38.68607490947212,70.96774193548387,4.218696547623853,0.05921866713805904,0.30853900683111346,22.463691124710756,44.36347429181711,Consumer Cyclical
MLTX,0.0,,0.08143001809469852,,,,6.451612903225806,7.2256375320816915,-0.0033668857259926757,-0.5295057945917144,98.40366756744801,29.462921904847917,Healthcare
MMAT,21.249999999999996,,0.0075899056187484016,95.13531919120783,65.35983012458789,93.50699034539434,22.58064516129032,0.06958586425346107,-0.002509282758051145,-0.0007271694098166597,-28.05007486604003,41.08918491189796,Technology
